         1636131 function calls (1636127 primitive calls) in 2807.289 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2700    3.358    0.001    3.358    0.001 {method 'clear' of 'list' objects}
     4346    3.241    0.001    3.241    0.001 {method 'get_current_round' of 'builtins.Controller' objects}
     6848    3.218    0.000    3.218    0.000 {method 'add' of 'set' objects}
     1349    3.040    0.002    3.040    0.002 {method 'can_heal' of 'builtins.Controller' objects}
     1270    2.991    0.002    2.991    0.002 {built-in method math.atan2}
     3705    2.755    0.001    2.755    0.001 {method 'get_stored_resource' of 'builtins.Controller' objects}
     3705    2.685    0.001    2.685    0.001 {method 'get_stored_resource_id' of 'builtins.Controller' objects}
     3649    2.151    0.001    2.151    0.001 {method 'is_in_vision' of 'builtins.Controller' objects}
     2812    2.136    0.001    2.136    0.001 {method 'discard' of 'set' objects}
     3228    1.990    0.001    1.990    0.001 {method 'get_vision_radius_sq' of 'builtins.Controller' objects}
       28    0.430    0.015    1.707    0.061 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\units\builder.py:242(force_generate_explore_target)
     1266    1.702    0.001    1.702    0.001 {method 'can_build_road' of 'builtins.Controller' objects}
      643    1.497    0.002    1.497    0.002 {method 'place_marker' of 'builtins.Controller' objects}
     2290    1.478    0.001    1.478    0.001 {method 'get_id' of 'builtins.Controller' objects}
     4302    1.463    0.000    1.463    0.000 {built-in method _operator.index}
     3392    1.327    0.000    1.327    0.000 {method 'getrandbits' of '_random.Random' objects}
     1459    1.281    0.001    1.281    0.001 {method 'can_destroy' of 'builtins.Controller' objects}
     1352    1.246    0.001    1.246    0.001 {built-in method builtins.isinstance}
     1349    1.114    0.001    1.114    0.001 {method 'items' of 'dict' objects}
     1142    0.939    0.001    0.939    0.001 {method 'is_tile_empty' of 'builtins.Controller' objects}
     2073    0.912    0.000    0.912    0.000 {method 'bit_length' of 'int' objects}
      957    0.876    0.001    0.876    0.001 {method 'get_bridge_cost' of 'builtins.Controller' objects}
      957    0.835    0.001    0.835    0.001 {method 'get_global_resources' of 'builtins.Controller' objects}
       77    0.594    0.008    0.834    0.011 {method 'can_build_sentinel' of 'builtins.Controller' objects}
      824    0.694    0.001    0.694    0.001 {method 'get_map_width' of 'builtins.Controller' objects}
      720    0.689    0.001    0.689    0.001 <string>:2(__init__)
        1    0.029    0.029    0.629    0.629 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\units\builder.py:58(init)
      824    0.581    0.001    0.581    0.001 {method 'get_map_height' of 'builtins.Controller' objects}
      719    0.492    0.001    0.492    0.001 {method 'get_max_hp' of 'builtins.Controller' objects}
        1    0.025    0.025    0.429    0.429 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\pathing.py:82(init)
        1    0.015    0.015    0.402    0.402 <frozen importlib._bootstrap>:1349(_find_and_load)
      179    0.168    0.001    0.352    0.002 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\map_info.py:120(rot_flip)
        1    0.046    0.046    0.311    0.311 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
        1    0.026    0.026    0.232    0.232 <frozen importlib._bootstrap>:911(_load_unlocked)
        2    0.014    0.007    0.173    0.086 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
        1    0.161    0.161    0.162    0.162 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\map_info.py:92(init)
        1    0.003    0.003    0.150    0.150 <frozen importlib._bootstrap>:997(exec_module)
        1    0.105    0.105    0.138    0.138 {built-in method _imp.exec_builtin}
      158    0.126    0.001    0.126    0.001 {method 'can_build_barrier' of 'builtins.Controller' objects}
       28    0.104    0.004    0.104    0.004 {method 'build_road' of 'builtins.Controller' objects}
      100    0.100    0.001    0.100    0.001 {method 'draw_indicator_dot' of 'builtins.Controller' objects}
       46    0.055    0.001    0.055    0.001 {built-in method math.sqrt}
       41    0.054    0.001    0.054    0.001 {method 'get_direction' of 'builtins.Controller' objects}
        1    0.004    0.004    0.053    0.053 <frozen importlib._bootstrap>:416(__enter__)
        1    0.009    0.009    0.052    0.052 <frozen importlib._bootstrap>:806(module_from_spec)
        1    0.014    0.014    0.047    0.047 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\map_info.py:152(core_center)
        1    0.022    0.022    0.040    0.040 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\map_info.py:168(_rebuild_core_areas)
        1    0.013    0.013    0.038    0.038 <frozen importlib._bootstrap>:304(acquire)
        1    0.003    0.003    0.033    0.033 <frozen abc>:110(register)
        1    0.010    0.010    0.033    0.033 <frozen importlib._bootstrap>:1240(_find_spec)
        1    0.006    0.006    0.031    0.031 <frozen importlib._bootstrap>:989(create_module)
        1    0.004    0.004    0.030    0.030 {built-in method _abc._abc_register}
      2/1    0.004    0.002    0.026    0.026 <frozen abc>:121(__subclasscheck__)
        4    0.015    0.004    0.026    0.006 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\map_info.py:153(empty)
       13    0.024    0.002    0.024    0.002 {method 'fire' of 'builtins.Controller' objects}
        5    0.015    0.003    0.024    0.005 {method 'get_bridge_target' of 'builtins.Controller' objects}
      2/1    0.020    0.010    0.024    0.024 {built-in method _abc._abc_subclasscheck}
        4    0.021    0.005    0.023    0.006 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\comms.py:62(encode_launch)
        1    0.020    0.020    0.020    0.020 {built-in method _imp.create_builtin}
        1    0.005    0.005    0.020    0.020 <frozen importlib._bootstrap>:982(find_spec)
        6    0.020    0.003    0.020    0.003 {method 'heal' of 'builtins.Controller' objects}
        1    0.004    0.004    0.018    0.018 <frozen importlib._bootstrap>:162(__enter__)
       13    0.018    0.001    0.018    0.001 {method 'can_fire' of 'builtins.Controller' objects}
        1    0.010    0.010    0.016    0.016 C:\Users\panti\AppData\Local\Programs\Python\Python313\Lib\random.py:128(seed)
        1    0.003    0.003    0.016    0.016 <frozen importlib._bootstrap>:420(__exit__)
        1    0.006    0.006    0.014    0.014 <frozen importlib._bootstrap>:662(spec_from_loader)
        1    0.007    0.007    0.014    0.014 <frozen importlib._bootstrap>:124(setdefault)
        1    0.009    0.009    0.013    0.013 <frozen importlib._bootstrap>:372(release)
        1    0.008    0.008    0.012    0.012 <frozen importlib._bootstrap>:733(_init_module_attrs)
        1    0.007    0.007    0.011    0.011 <frozen importlib._bootstrap>:426(_get_module_lock)
        1    0.003    0.003    0.008    0.008 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\map_info.py:142(flip)
        1    0.005    0.005    0.006    0.006 <frozen importlib._bootstrap>:501(_requires_builtin_wrapper)
        1    0.005    0.005    0.005    0.005 {method 'destroy' of 'builtins.Controller' objects}
        1    0.005    0.005    0.005    0.005 {function Random.seed at 0x000001A922358FE0}
        1    0.004    0.004    0.004    0.004 <frozen importlib._bootstrap>:74(__new__)
        1    0.002    0.002    0.004    0.004 <frozen importlib._bootstrap>:445(cb)
        3    0.004    0.001    0.004    0.001 {built-in method builtins.hasattr}
        1    0.002    0.002    0.003    0.003 <frozen importlib._bootstrap>:232(__init__)
        1    0.002    0.002    0.003    0.003 <frozen importlib._bootstrap>:82(remove)
        2    0.003    0.001    0.003    0.001 <frozen _collections_abc>:345(__subclasshook__)
        3    0.002    0.001    0.002    0.001 {method 'get' of 'dict' objects}
        1    0.001    0.001    0.002    0.002 <frozen importlib._bootstrap>:645(parent)
        1    0.002    0.002    0.002    0.002 <frozen importlib._bootstrap>:79(__init__)
        4    0.002    0.000    0.002    0.000 {built-in method builtins.getattr}
        1    0.001    0.001    0.002    0.002 <frozen importlib._bootstrap>:173(__exit__)
        4    0.002    0.000    0.002    0.000 {built-in method _imp.release_lock}
        2    0.001    0.001    0.001    0.001 <frozen importlib._bootstrap>:1222(__enter__)
        2    0.001    0.000    0.001    0.001 <frozen importlib._bootstrap>:1226(__exit__)
        2    0.001    0.001    0.001    0.001 {method 'rpartition' of 'str' objects}
        4    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
        1    0.001    0.001    0.001    0.001 {method 'pop' of 'dict' objects}
        2    0.001    0.001    0.001    0.001 {method '__exit__' of '_thread.RLock' objects}
        1    0.001    0.001    0.001    0.001 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\comms.py:10(init)
        2    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
        1    0.001    0.001    0.001    0.001 <frozen importlib._bootstrap>:491(_verbose_message)
        1    0.001    0.001    0.001    0.001 {method 'pop' of 'list' objects}
        1    0.001    0.001    0.001    0.001 <frozen importlib._bootstrap>:599(__init__)
        1    0.001    0.001    0.001    0.001 {built-in method _weakref._remove_dead_weakref}
        1    0.001    0.001    0.001    0.001 {built-in method _thread.allocate_lock}
        1    0.001    0.001    0.001    0.001 {built-in method _imp.is_builtin}
        1    0.001    0.001    0.001    0.001 <frozen importlib._bootstrap>:1014(is_package)
        1    0.000    0.000    0.000    0.000 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\.venv\Lib\site-packages\_virtualenv.py:52(find_spec)
        1    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)


