         685306 function calls in 941.861 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.012    0.006    0.025    0.013 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\map_info.py:168(_rebuild_core_areas)
        8    0.014    0.002    0.024    0.003 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\map_info.py:153(empty)
        1    0.020    0.020    0.020    0.020 {function Random.seed at 0x000001A9218F4A40}
       12    0.015    0.001    0.015    0.001 {method 'is_in_vision' of 'builtins.Controller' objects}
        4    0.010    0.002    0.010    0.002 {built-in method math.sqrt}
        8    0.008    0.001    0.008    0.001 {method 'get_id' of 'builtins.Controller' objects}
        4    0.008    0.002    0.008    0.002 {method 'place_marker' of 'builtins.Controller' objects}
        4    0.007    0.002    0.007    0.002 {method 'can_place_marker' of 'builtins.Controller' objects}
        6    0.006    0.001    0.006    0.001 {method 'get_direction' of 'builtins.Controller' objects}
        8    0.004    0.000    0.004    0.000 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\map_info.py:90(in_bounds)
        1    0.003    0.003    0.003    0.003 C:\Users\panti\PycharmProjects\Cambridge-Battlecode\bots\Artemis_v0_1\comms.py:10(init)
        1    0.002    0.002    0.003    0.003 {method 'get_bridge_target' of 'builtins.Controller' objects}
        2    0.001    0.001    0.001    0.001 {built-in method builtins.isinstance}
        1    0.001    0.001    0.001    0.001 {method 'get_map_width' of 'builtins.Controller' objects}
        1    0.001    0.001    0.001    0.001 {method 'get_map_height' of 'builtins.Controller' objects}


